sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
5262,7,0,Rock,Electronic,False,0.9697265625,0.0009360313415527344,0.96044921875,113305,data/fma_small/113/113305.mp3
2581,1,0,Experimental,Electronic,False,0.9453125,0.019073486328125,0.92333984375,59823,data/fma_small/059/059823.mp3
1687,7,1,Rock,Experimental,False,0.94091796875,0.007350921630859375,0.9228515625,42851,data/fma_small/042/042851.mp3
5048,3,1,Hip-Hop,Experimental,False,0.91845703125,0.005985260009765625,0.8583984375,110736,data/fma_small/110/110736.mp3
4564,6,7,Pop,Rock,False,0.89208984375,0.0762939453125,0.81591796875,104068,data/fma_small/104/104068.mp3
5109,6,0,Pop,Electronic,False,0.88623046875,0.033447265625,0.84716796875,111386,data/fma_small/111/111386.mp3
3375,1,2,Experimental,Folk,False,0.87255859375,0.0218963623046875,0.82958984375,74377,data/fma_small/074/074377.mp3
6298,4,7,Instrumental,Rock,False,0.86181640625,0.02374267578125,0.79638671875,126183,data/fma_small/126/126183.mp3
6805,6,7,Pop,Rock,False,0.85498046875,0.08001708984375,0.77490234375,131436,data/fma_small/131/131436.mp3
3931,6,2,Pop,Folk,False,0.853515625,0.06378173828125,0.78955078125,87187,data/fma_small/087/087187.mp3
4470,0,5,Electronic,International,False,0.837890625,0.004573822021484375,0.76953125,99135,data/fma_small/099/099135.mp3
2838,1,5,Experimental,International,False,0.8291015625,0.07586669921875,0.75341796875,64858,data/fma_small/064/064858.mp3
5115,6,3,Pop,Hip-Hop,False,0.82666015625,0.03424072265625,0.771484375,111392,data/fma_small/111/111392.mp3
843,6,5,Pop,International,False,0.8251953125,0.0467529296875,0.77392578125,19418,data/fma_small/019/019418.mp3
2757,3,0,Hip-Hop,Electronic,False,0.8173828125,0.052154541015625,0.74853515625,63789,data/fma_small/063/063789.mp3
451,7,1,Rock,Experimental,False,0.80908203125,0.026123046875,0.69091796875,10675,data/fma_small/010/010675.mp3
424,2,5,Folk,International,False,0.8056640625,0.048583984375,0.7265625,10389,data/fma_small/010/010389.mp3
7342,1,4,Experimental,Instrumental,False,0.7978515625,0.1461181640625,0.65185546875,139638,data/fma_small/139/139638.mp3
6069,3,7,Hip-Hop,Rock,False,0.79052734375,0.016387939453125,0.67822265625,123441,data/fma_small/123/123441.mp3
1470,5,2,International,Folk,False,0.78515625,0.0621337890625,0.68994140625,38782,data/fma_small/038/038782.mp3
6381,1,4,Experimental,Instrumental,False,0.7802734375,0.041748046875,0.662109375,126512,data/fma_small/126/126512.mp3
1550,6,5,Pop,International,False,0.77734375,0.0797119140625,0.69775390625,39664,data/fma_small/039/039664.mp3
3583,4,7,Instrumental,Rock,False,0.7763671875,0.0498046875,0.6865234375,80516,data/fma_small/080/080516.mp3
6495,6,2,Pop,Folk,False,0.77587890625,0.0767822265625,0.66845703125,127289,data/fma_small/127/127289.mp3
5686,1,2,Experimental,Folk,False,0.76904296875,0.049835205078125,0.70361328125,118505,data/fma_small/118/118505.mp3
5311,3,4,Hip-Hop,Instrumental,False,0.7685546875,0.00795745849609375,0.68896484375,114037,data/fma_small/114/114037.mp3
1096,7,2,Rock,Folk,False,0.7646484375,0.037811279296875,0.685546875,26681,data/fma_small/026/026681.mp3
5999,6,4,Pop,Instrumental,False,0.75927734375,0.0311431884765625,0.677734375,122579,data/fma_small/122/122579.mp3
3352,5,3,International,Hip-Hop,False,0.75048828125,0.023590087890625,0.66162109375,73777,data/fma_small/073/073777.mp3
