sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
7871,5,2,International,Folk,False,0.97802734375,0.006145477294921875,0.97119140625,148429,data/fma_small/148/148429.mp3
5686,1,2,Experimental,Folk,False,0.94775390625,0.0092010498046875,0.93359375,118505,data/fma_small/118/118505.mp3
3931,6,2,Pop,Folk,False,0.91650390625,0.022369384765625,0.87890625,87187,data/fma_small/087/087187.mp3
644,5,2,International,Folk,False,0.91259765625,0.055694580078125,0.85693359375,13539,data/fma_small/013/013539.mp3
1687,7,1,Rock,Experimental,False,0.912109375,0.0174407958984375,0.88818359375,42851,data/fma_small/042/042851.mp3
6118,3,0,Hip-Hop,Electronic,False,0.91064453125,0.033599853515625,0.876953125,123966,data/fma_small/123/123966.mp3
424,2,5,Folk,International,False,0.892578125,0.0596923828125,0.8330078125,10389,data/fma_small/010/010389.mp3
5250,5,2,International,Folk,False,0.8916015625,0.0088958740234375,0.84619140625,113275,data/fma_small/113/113275.mp3
5048,3,1,Hip-Hop,Experimental,False,0.86572265625,0.002758026123046875,0.798828125,110736,data/fma_small/110/110736.mp3
4470,0,5,Electronic,International,False,0.857421875,0.003498077392578125,0.8125,99135,data/fma_small/099/099135.mp3
3748,0,4,Electronic,Instrumental,False,0.849609375,0.0296173095703125,0.767578125,84200,data/fma_small/084/084200.mp3
5999,6,4,Pop,Instrumental,False,0.81298828125,0.0241546630859375,0.74658203125,122579,data/fma_small/122/122579.mp3
3039,6,4,Pop,Instrumental,False,0.8115234375,0.02130126953125,0.74560546875,69182,data/fma_small/069/069182.mp3
538,3,0,Hip-Hop,Electronic,False,0.80859375,0.07757568359375,0.73095703125,11790,data/fma_small/011/011790.mp3
6298,4,7,Instrumental,Rock,False,0.8056640625,0.0211944580078125,0.716796875,126183,data/fma_small/126/126183.mp3
2912,6,4,Pop,Instrumental,False,0.80322265625,0.0279693603515625,0.736328125,66649,data/fma_small/066/066649.mp3
902,6,7,Pop,Rock,False,0.79736328125,0.1396484375,0.65771484375,21672,data/fma_small/021/021672.mp3
2750,1,2,Experimental,Folk,False,0.7958984375,0.033599853515625,0.72998046875,63626,data/fma_small/063/063626.mp3
1550,6,5,Pop,International,False,0.78369140625,0.06927490234375,0.7109375,39664,data/fma_small/039/039664.mp3
3469,3,5,Hip-Hop,International,False,0.775390625,0.1260986328125,0.6494140625,75751,data/fma_small/075/075751.mp3
6731,2,5,Folk,International,False,0.77392578125,0.1566162109375,0.6171875,130347,data/fma_small/130/130347.mp3
2162,1,4,Experimental,Instrumental,False,0.7724609375,0.08837890625,0.68408203125,52859,data/fma_small/052/052859.mp3
1096,7,2,Rock,Folk,False,0.76123046875,0.01515960693359375,0.6376953125,26681,data/fma_small/026/026681.mp3
4032,4,2,Instrumental,Folk,False,0.75634765625,0.045928955078125,0.70068359375,90526,data/fma_small/090/090526.mp3
2947,6,5,Pop,International,False,0.755859375,0.05255126953125,0.67431640625,67366,data/fma_small/067/067366.mp3
2743,4,7,Instrumental,Rock,False,0.7529296875,0.01415252685546875,0.6279296875,63291,data/fma_small/063/063291.mp3
6805,6,7,Pop,Rock,False,0.75146484375,0.1302490234375,0.62109375,131436,data/fma_small/131/131436.mp3
5203,4,2,Instrumental,Folk,False,0.74853515625,0.1513671875,0.59716796875,112976,data/fma_small/112/112976.mp3
6061,7,5,Rock,International,False,0.748046875,0.0318603515625,0.677734375,123273,data/fma_small/123/123273.mp3
284,5,2,International,Folk,False,0.7451171875,0.1190185546875,0.6259765625,6373,data/fma_small/006/006373.mp3
1078,1,4,Experimental,Instrumental,False,0.74365234375,0.043487548828125,0.6552734375,26605,data/fma_small/026/026605.mp3
7284,6,7,Pop,Rock,False,0.73974609375,0.1297607421875,0.60986328125,138065,data/fma_small/138/138065.mp3
5952,1,0,Experimental,Electronic,False,0.73828125,0.0199737548828125,0.6513671875,122107,data/fma_small/122/122107.mp3
2495,6,7,Pop,Rock,False,0.7333984375,0.1119384765625,0.62158203125,58115,data/fma_small/058/058115.mp3
5823,4,0,Instrumental,Electronic,False,0.7314453125,0.0550537109375,0.63330078125,120320,data/fma_small/120/120320.mp3
4564,6,7,Pop,Rock,False,0.72412109375,0.149169921875,0.5751953125,104068,data/fma_small/104/104068.mp3
3935,6,2,Pop,Folk,False,0.72265625,0.07122802734375,0.64990234375,87191,data/fma_small/087/087191.mp3
1199,3,5,Hip-Hop,International,False,0.72216796875,0.064453125,0.60693359375,29721,data/fma_small/029/029721.mp3
5311,3,4,Hip-Hop,Instrumental,False,0.7216796875,0.013885498046875,0.6318359375,114037,data/fma_small/114/114037.mp3
1967,6,4,Pop,Instrumental,False,0.7158203125,0.03509521484375,0.6142578125,48450,data/fma_small/048/048450.mp3
1702,5,2,International,Folk,False,0.71533203125,0.0557861328125,0.619140625,43026,data/fma_small/043/043026.mp3
6931,6,5,Pop,International,False,0.71533203125,0.0926513671875,0.58154296875,132792,data/fma_small/132/132792.mp3
3793,6,2,Pop,Folk,False,0.7109375,0.1209716796875,0.58984375,85425,data/fma_small/085/085425.mp3
673,2,5,Folk,International,False,0.70947265625,0.119384765625,0.58984375,13930,data/fma_small/013/013930.mp3
5038,4,7,Instrumental,Rock,False,0.70654296875,0.0160675048828125,0.58837890625,110654,data/fma_small/110/110654.mp3
2211,6,2,Pop,Folk,False,0.70458984375,0.0948486328125,0.60986328125,53937,data/fma_small/053/053937.mp3
451,7,1,Rock,Experimental,False,0.70458984375,0.032257080078125,0.49560546875,10675,data/fma_small/010/010675.mp3
5136,4,1,Instrumental,Experimental,False,0.7041015625,0.03778076171875,0.59814453125,111873,data/fma_small/111/111873.mp3
7630,2,4,Folk,Instrumental,False,0.703125,0.1181640625,0.5849609375,144476,data/fma_small/144/144476.mp3
