sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
5262,7,0,Rock,Electronic,False,1.0,5.960464477539063e-08,1.0,113305,data/fma_small/113/113305.mp3
4470,0,5,Electronic,International,False,0.99951171875,1.6450881958007812e-05,0.99951171875,99135,data/fma_small/099/099135.mp3
451,7,1,Rock,Experimental,False,0.99951171875,8.600950241088867e-05,0.9990234375,10675,data/fma_small/010/010675.mp3
1373,0,4,Electronic,Instrumental,False,0.99951171875,0.000453948974609375,0.9990234375,36245,data/fma_small/036/036245.mp3
3748,0,4,Electronic,Instrumental,False,0.99951171875,0.0003554821014404297,0.9990234375,84200,data/fma_small/084/084200.mp3
1687,7,1,Rock,Experimental,False,0.99951171875,0.00024771690368652344,0.9990234375,42851,data/fma_small/042/042851.mp3
2827,6,4,Pop,Instrumental,False,0.9990234375,5.137920379638672e-05,0.99853515625,64788,data/fma_small/064/064788.mp3
7473,7,1,Rock,Experimental,False,0.9990234375,4.2378902435302734e-05,0.998046875,141877,data/fma_small/141/141877.mp3
3025,0,3,Electronic,Hip-Hop,False,0.9990234375,0.0009531974792480469,0.998046875,68891,data/fma_small/068/068891.mp3
739,1,0,Experimental,Electronic,False,0.998046875,0.00042939186096191406,0.9970703125,15471,data/fma_small/015/015471.mp3
5109,6,0,Pop,Electronic,False,0.998046875,0.001087188720703125,0.9970703125,111386,data/fma_small/111/111386.mp3
5686,1,2,Experimental,Folk,False,0.998046875,8.356571197509766e-05,0.99658203125,118505,data/fma_small/118/118505.mp3
1203,1,0,Experimental,Electronic,False,0.99755859375,2.378225326538086e-05,0.99560546875,29741,data/fma_small/029/029741.mp3
5064,2,4,Folk,Instrumental,False,0.9970703125,0.0002970695495605469,0.9951171875,110927,data/fma_small/110/110927.mp3
2220,2,4,Folk,Instrumental,False,0.99658203125,0.0002086162567138672,0.9931640625,54062,data/fma_small/054/054062.mp3
541,3,0,Hip-Hop,Electronic,False,0.99609375,0.0020198822021484375,0.994140625,11793,data/fma_small/011/011793.mp3
6089,6,4,Pop,Instrumental,False,0.99609375,2.682209014892578e-06,0.99267578125,123509,data/fma_small/123/123509.mp3
6805,6,7,Pop,Rock,False,0.9951171875,0.00426483154296875,0.99072265625,131436,data/fma_small/131/131436.mp3
7970,5,0,International,Electronic,False,0.99462890625,0.001735687255859375,0.99169921875,152258,data/fma_small/152/152258.mp3
3516,6,0,Pop,Electronic,False,0.9931640625,0.00238037109375,0.99072265625,76129,data/fma_small/076/076129.mp3
6841,4,0,Instrumental,Electronic,False,0.99267578125,0.005878448486328125,0.98681640625,131837,data/fma_small/131/131837.mp3
1861,1,4,Experimental,Instrumental,False,0.9921875,0.005329132080078125,0.98681640625,45934,data/fma_small/045/045934.mp3
5454,0,3,Electronic,Hip-Hop,False,0.99169921875,0.006839752197265625,0.98486328125,115321,data/fma_small/115/115321.mp3
6084,0,4,Electronic,Instrumental,False,0.9912109375,0.0088958740234375,0.982421875,123502,data/fma_small/123/123502.mp3
6122,3,0,Hip-Hop,Electronic,False,0.98974609375,0.0052032470703125,0.984375,123971,data/fma_small/123/123971.mp3
6505,6,7,Pop,Rock,False,0.9892578125,0.008819580078125,0.98046875,127302,data/fma_small/127/127302.mp3
4138,6,0,Pop,Electronic,False,0.98876953125,0.006359100341796875,0.982421875,92124,data/fma_small/092/092124.mp3
5136,4,1,Instrumental,Experimental,False,0.98828125,0.002658843994140625,0.98388671875,111873,data/fma_small/111/111873.mp3
6298,4,7,Instrumental,Rock,False,0.98828125,0.0005154609680175781,0.98291015625,126183,data/fma_small/126/126183.mp3
1931,2,4,Folk,Instrumental,False,0.98828125,0.0030155181884765625,0.98095703125,47662,data/fma_small/047/047662.mp3
2517,6,0,Pop,Electronic,False,0.98779296875,0.0034198760986328125,0.98193359375,58474,data/fma_small/058/058474.mp3
934,6,7,Pop,Rock,False,0.9873046875,0.0035228729248046875,0.982421875,22476,data/fma_small/022/022476.mp3
5429,5,2,International,Folk,False,0.9873046875,0.01061248779296875,0.9765625,114939,data/fma_small/114/114939.mp3
5203,4,2,Instrumental,Folk,False,0.98681640625,0.00464630126953125,0.97998046875,112976,data/fma_small/112/112976.mp3
6756,0,5,Electronic,International,False,0.98681640625,0.003963470458984375,0.97802734375,130920,data/fma_small/130/130920.mp3
5048,3,1,Hip-Hop,Experimental,False,0.986328125,0.0003185272216796875,0.9775390625,110736,data/fma_small/110/110736.mp3
6749,7,1,Rock,Experimental,False,0.98583984375,0.0001556873321533203,0.97265625,130693,data/fma_small/130/130693.mp3
3931,6,2,Pop,Folk,False,0.9853515625,0.01120758056640625,0.97412109375,87187,data/fma_small/087/087187.mp3
4602,0,4,Electronic,Instrumental,False,0.98486328125,0.013275146484375,0.9716796875,105672,data/fma_small/105/105672.mp3
6069,3,7,Hip-Hop,Rock,False,0.984375,0.0006489753723144531,0.97216796875,123441,data/fma_small/123/123441.mp3
866,7,6,Rock,Pop,False,0.98291015625,0.0015153884887695312,0.9755859375,20050,data/fma_small/020/020050.mp3
1114,1,2,Experimental,Folk,False,0.98291015625,0.0081329345703125,0.974609375,27455,data/fma_small/027/027455.mp3
3583,4,1,Instrumental,Experimental,False,0.982421875,0.00467681884765625,0.97314453125,80516,data/fma_small/080/080516.mp3
3834,0,4,Electronic,Instrumental,False,0.98095703125,0.0185699462890625,0.96240234375,85835,data/fma_small/085/085835.mp3
5999,6,4,Pop,Instrumental,False,0.98046875,0.00039839744567871094,0.9638671875,122579,data/fma_small/122/122579.mp3
7827,5,0,International,Electronic,False,0.9794921875,0.019775390625,0.9599609375,148076,data/fma_small/148/148076.mp3
6897,1,0,Experimental,Electronic,False,0.978515625,0.0008716583251953125,0.9677734375,132272,data/fma_small/132/132272.mp3
5583,4,1,Instrumental,Experimental,False,0.97802734375,0.020904541015625,0.95703125,116758,data/fma_small/116/116758.mp3
