sample_index,true_id,pred_id,true_label,pred_label,correct,confidence,true_confidence,confidence_margin,track_id,mp3_path
6495,6,2,Pop,Folk,False,0.9544677734375,0.015350341796875,0.939117431640625,127289,data/fma_small/127/127289.mp3
5262,7,0,Rock,Electronic,False,0.950927734375,0.0020602941513061523,0.9252300262451172,113305,data/fma_small/113/113305.mp3
3931,6,2,Pop,Folk,False,0.9404296875,0.01830577850341797,0.922123908996582,87187,data/fma_small/087/087187.mp3
2492,1,0,Experimental,Electronic,False,0.9302978515625,0.008421897888183594,0.9129352569580078,58063,data/fma_small/058/058063.mp3
3375,1,2,Experimental,Folk,False,0.9163818359375,0.012900352478027344,0.8861351013183594,74377,data/fma_small/074/074377.mp3
639,6,5,Pop,International,False,0.89208984375,0.0431976318359375,0.8488922119140625,13362,data/fma_small/013/013362.mp3
6805,6,7,Pop,Rock,False,0.887939453125,0.057994842529296875,0.8299446105957031,131436,data/fma_small/131/131436.mp3
4518,0,1,Electronic,Experimental,False,0.871826171875,0.03972983360290527,0.8283991813659668,100549,data/fma_small/100/100549.mp3
5454,0,3,Electronic,Hip-Hop,False,0.8629150390625,0.02262115478515625,0.8166046142578125,115321,data/fma_small/115/115321.mp3
3352,5,3,International,Hip-Hop,False,0.8443603515625,0.009303092956542969,0.7732009887695312,73777,data/fma_small/073/073777.mp3
2425,0,5,Electronic,International,False,0.83203125,0.016590118408203125,0.75482177734375,56801,data/fma_small/056/056801.mp3
3678,1,4,Experimental,Instrumental,False,0.8250732421875,0.0555267333984375,0.7695465087890625,82890,data/fma_small/082/082890.mp3
7551,3,0,Hip-Hop,Electronic,False,0.8221435546875,0.13087844848632812,0.6912651062011719,142668,data/fma_small/142/142668.mp3
6298,4,7,Instrumental,Rock,False,0.80908203125,0.018774032592773438,0.7032699584960938,126183,data/fma_small/126/126183.mp3
7667,6,3,Pop,Hip-Hop,False,0.8074951171875,0.071319580078125,0.736175537109375,144946,data/fma_small/144/144946.mp3
6841,4,0,Instrumental,Electronic,False,0.7919921875,0.0774993896484375,0.7144927978515625,131837,data/fma_small/131/131837.mp3
6731,2,5,Folk,International,False,0.78857421875,0.08074188232421875,0.7078323364257812,130347,data/fma_small/130/130347.mp3
1271,6,2,Pop,Folk,False,0.7882080078125,0.06255340576171875,0.7256546020507812,32332,data/fma_small/032/032332.mp3
7344,1,4,Experimental,Instrumental,False,0.7869873046875,0.1012115478515625,0.6857757568359375,139681,data/fma_small/139/139681.mp3
3135,3,0,Hip-Hop,Electronic,False,0.77880859375,0.07484626770019531,0.7001266479492188,70773,data/fma_small/070/070773.mp3
2788,6,5,Pop,International,False,0.773681640625,0.0878753662109375,0.6858062744140625,64365,data/fma_small/064/064365.mp3
902,6,7,Pop,Rock,False,0.7735595703125,0.162689208984375,0.610870361328125,21672,data/fma_small/021/021672.mp3
3761,6,0,Pop,Electronic,False,0.7724609375,0.0729522705078125,0.6995086669921875,84605,data/fma_small/084/084605.mp3
4470,0,5,Electronic,International,False,0.767333984375,0.011646270751953125,0.6649551391601562,99135,data/fma_small/099/099135.mp3
1687,7,1,Rock,Experimental,False,0.7642822265625,0.024539947509765625,0.7143478393554688,42851,data/fma_small/042/042851.mp3
2757,3,0,Hip-Hop,Electronic,False,0.75634765625,0.0880584716796875,0.6682891845703125,63789,data/fma_small/063/063789.mp3
2216,6,2,Pop,Folk,False,0.7481689453125,0.1044769287109375,0.6436920166015625,54034,data/fma_small/054/054034.mp3
2451,6,7,Pop,Rock,False,0.7457275390625,0.13111114501953125,0.6146163940429688,57435,data/fma_small/057/057435.mp3
7255,3,2,Hip-Hop,Folk,False,0.7442626953125,0.060115814208984375,0.668548583984375,137900,data/fma_small/137/137900.mp3
6491,6,7,Pop,Rock,False,0.73956298828125,0.12676239013671875,0.6128005981445312,127285,data/fma_small/127/127285.mp3
